id,tx,ty,tz,qx,qy,qz,qw
587,-2.569912195,-0.256415129,-4.309813023,-0.260064870,-0.169018731,-0.063667260,0.948573351
588,-2.515020370,-0.706587732,-4.462845325,-0.296359450,-0.185060501,-0.029501544,0.936534762
589,-2.520523548,-0.214508489,-4.788002968,-0.282145083,-0.179792717,-0.065537371,0.940116465
590,-2.659197330,0.402221650,-4.947178841,-0.218491256,-0.165984347,-0.062076014,0.959636331
591,-2.810775280,0.347378194,-5.133170128,-0.227328300,-0.161021098,-0.035183832,0.959792137
592,-2.918749571,-0.264917552,-5.288451195,-0.279837638,-0.155024976,-0.008582389,0.947432935
593,-2.829628706,-0.622652948,-5.558120728,-0.312676996,-0.164173707,-0.000243761,0.935587466
594,-2.752462387,-0.261998862,-5.843384743,-0.293853015,-0.165607750,-0.013971131,0.941314161
595,-2.448300362,0.089875318,-6.134212494,-0.282365203,-0.182750672,-0.040441673,0.940893829
596,-2.475378275,-0.131776616,-6.290719986,-0.293017834,-0.184665278,-0.012627336,0.938043296
597,-2.492984056,0.739766002,-6.440720081,-0.224650130,-0.181685075,-0.021027872,0.957145452
598,-2.495274544,1.574420452,-6.431365967,-0.157998532,-0.177877635,-0.030378481,0.970833778
599,-2.966271162,0.274255276,-6.635519981,-0.233129248,-0.155368760,0.038977962,0.959185302
600,-2.896264315,-0.461244196,-6.811955452,-0.299117863,-0.152747974,0.040168185,0.941078007
601,-2.659399748,-0.703150272,-7.211824894,-0.332798183,-0.160070553,0.018376723,0.929155409
602,-2.453779936,-0.415856540,-7.564435005,-0.343751341,-0.155805692,-0.032882515,0.925484419
603,-3.151579380,-0.354092032,-7.489023685,-0.336931318,-0.111005619,-0.003603667,0.934979796
604,-3.427967310,0.119289584,-7.623215199,-0.301937163,-0.098041937,0.018854298,0.948109210
605,-3.370999575,0.872363865,-7.845809937,-0.272017092,-0.094319046,-0.005833202,0.957664549
606,-3.524567127,0.657750249,-8.120110512,-0.275189579,-0.096103385,0.023491785,0.956309676
607,-3.719753981,0.172000900,-8.249964714,-0.297635555,-0.090044454,0.045059957,0.949378848
608,-3.215375423,0.017335128,-8.679053307,-0.332794189,-0.103224941,-0.003098963,0.937352061
609,-3.467933416,-0.859373152,-8.690795898,-0.370764315,-0.096088536,0.031155145,0.923241258
610,-3.233111382,-1.064116120,-8.976341248,-0.393374592,-0.104551874,0.016583527,0.913288295
611,-2.930025578,-0.695960104,-9.417820930,-0.381768912,-0.115978643,0.004731221,0.916964591
612,-3.105626583,-1.297165632,-9.499402046,-0.411174566,-0.108881965,0.022082696,0.904786408
613,-2.913441420,-1.019473076,-9.847074509,-0.405369639,-0.116368867,0.012180145,0.906659186
614,-2.818494320,-1.310568929,-10.006725311,-0.412714124,-0.127177909,0.035025086,0.901284575
615,-3.200553656,-0.909008086,-10.109116554,-0.409078926,-0.099978320,0.019529119,0.906821132
616,-3.131462812,0.230417341,-10.353578568,-0.352814019,-0.110791408,0.035025399,0.928475142
617,-3.274959564,0.347631991,-10.469665527,-0.351426184,-0.105271779,0.042745583,0.929321289
618,-2.732364178,0.646957994,-10.803690910,-0.352478415,-0.119998902,0.014743204,0.928002834
619,-1.804279447,1.310180426,-11.051930428,-0.348323703,-0.128946096,-0.062239513,0.926399291
620,-1.139041662,1.937119246,-11.177826881,-0.336226642,-0.130615771,-0.117277518,0.925301850
621,0.310069412,2.093263388,-11.452991486,-0.343899816,-0.142768174,-0.206743404,0.904794931
622,1.401689887,1.940625668,-11.546369553,-0.347426981,-0.169944316,-0.246048257,0.888774514
623,2.455873489,1.468413830,-11.553742409,-0.358194113,-0.206903622,-0.272244096,0.868801892
624,3.746842861,1.017059565,-11.404883385,-0.363275379,-0.238915890,-0.324751794,0.839960396
625,5.255289078,0.666406989,-10.991791725,-0.352958560,-0.270069122,-0.393667459,0.804709256
626,6.540403366,0.167408973,-10.421041489,-0.343922198,-0.304731846,-0.443287075,0.769675255
627,7.414575100,-0.003727876,-9.939073563,-0.330703855,-0.333062887,-0.468212426,0.748684406
628,8.344781876,-0.254646599,-9.309894562,-0.312226295,-0.354744405,-0.510546923,0.718373716
629,8.996000290,-0.245288298,-8.790989876,-0.290794194,-0.367728770,-0.539324880,0.699564457
630,9.173454285,-0.827760577,-8.677307129,-0.307476282,-0.383557588,-0.543021142,0.680821180
631,9.373829842,-1.107404470,-8.560427666,-0.313129902,-0.394865483,-0.548481941,0.667267144
632,9.724439621,-0.764832854,-8.390533447,-0.296921372,-0.406292886,-0.554058313,0.663197935
633,10.083223343,-1.082368851,-8.129345894,-0.301095605,-0.430394322,-0.558929563,0.641677082
634,10.060678482,-1.062246084,-8.355029106,-0.303845197,-0.427470446,-0.564543068,0.637407601
635,9.959335327,-1.199364543,-8.587446213,-0.314223379,-0.427402526,-0.564643383,0.632312238
636,9.866412163,-0.698522925,-8.817876816,-0.304573566,-0.418144763,-0.563893378,0.643788874
637,9.807632446,-0.512166023,-8.976546288,-0.304779232,-0.418672293,-0.558284640,0.648221910
638,9.643898964,-0.220061526,-9.217605591,-0.303049624,-0.409541726,-0.556126773,0.656666160
639,9.349053383,-0.191853151,-9.592775345,-0.316096842,-0.406912923,-0.542510331,0.663503945
640,9.255074501,-0.256799906,-9.789166451,-0.326748520,-0.417260498,-0.527163088,0.664286733
641,9.368856430,0.296041578,-9.823726654,-0.306896746,-0.400807142,-0.550575435,0.664894640
642,9.391077995,0.450204134,-9.910676003,-0.307387501,-0.414523423,-0.534733057,0.669173777
643,9.312783241,0.271006137,-10.119212151,-0.318081647,-0.415532351,-0.533895016,0.664200723
644,8.970077515,-0.428827882,-10.539299965,-0.351969600,-0.418682158,-0.521354795,0.655027568
645,8.675481796,-0.944897652,-10.898869514,-0.379233122,-0.425858051,-0.503629208,0.649025142
646,8.517450333,-0.820307136,-11.136995316,-0.381086498,-0.411009699,-0.515976489,0.647813141
647,8.587150574,-0.263692796,-11.215278625,-0.367231667,-0.410053849,-0.517060041,0.655512273
648,8.491191864,0.286799937,-11.448055267,-0.355446070,-0.390318960,-0.532088876,0.661998332
649,8.579186440,1.524378538,-11.428611755,-0.321526021,-0.388784409,-0.528646588,0.682679415
650,9.019840240,0.807369947,-11.329539299,-0.335142612,-0.412659168,-0.531924546,0.659165621
651,8.651922226,0.602206886,-11.783259392,-0.353642970,-0.411082774,-0.518257499,0.661366999
652,8.258591652,0.312943161,-12.225179672,-0.374490947,-0.423866004,-0.485725880,0.666494131
653,8.162682533,0.977510393,-12.472136497,-0.362014621,-0.408316225,-0.495852500,0.675576270
654,8.329638481,1.068982840,-12.528733253,-0.358754277,-0.413272768,-0.497518212,0.673072934
655,8.158556938,1.370022058,-12.839963913,-0.357021451,-0.411786348,-0.489876747,0.680469751
656,7.652403355,0.844499528,-13.415699005,-0.384071469,-0.411362469,-0.471232116,0.679162443
657,8.377614021,1.132975459,-13.155839920,-0.366972178,-0.418774307,-0.493764937,0.667987347
658,8.800750732,1.954007864,-13.063505173,-0.340353340,-0.426622421,-0.497987926,0.673952281
659,8.735204697,2.289312124,-13.243208885,-0.334939897,-0.425970405,-0.493791878,0.680135667
660,8.427135468,1.378039002,-13.710971832,-0.366139233,-0.436566055,-0.472433031,0.672465682
661,8.401452065,1.175984859,-13.904712677,-0.373775154,-0.439611495,-0.468818694,0.668800175
662,8.175848007,0.865957737,-14.263860703,-0.387934566,-0.440201640,-0.460016072,0.666458488
663,8.718188286,1.623793960,-14.118601799,-0.363327026,-0.449145794,-0.468765676,0.668260634
664,9.160661697,1.666105390,-13.980439186,-0.358683169,-0.452353954,-0.484118760,0.657574058
665,9.911991119,1.110681891,-13.678418159,-0.362752289,-0.468163669,-0.499772847,0.632070303
666,10.012150764,1.082818866,-13.838098526,-0.365260661,-0.471283436,-0.500240445,0.627924263
667,10.021954536,2.438695192,-13.955636024,-0.337730646,-0.456246585,-0.511780977,0.644911528
668,10.099663734,2.391577244,-14.187843323,-0.341866136,-0.462869763,-0.507552683,0.641344666
669,9.758928299,3.510250807,-14.443814278,-0.325534075,-0.446590185,-0.508396447,0.660433292
670,9.069428444,3.749505997,-15.059051514,-0.335831463,-0.434719503,-0.495361805,0.672984123
671,9.259517670,3.750419855,-15.271245003,-0.339346051,-0.435760319,-0.499613613,0.667381167
672,10.333912849,3.299951792,-14.957265854,-0.340947002,-0.428143889,-0.543376565,0.636588097
673,12.637426376,1.781001449,-13.705993652,-0.335284472,-0.448854357,-0.603764296,0.567130625
674,13.579103470,0.854563057,-13.013128281,-0.333754301,-0.455352992,-0.632848144,0.529924333
675,15.702957153,-0.783837259,-10.580007553,-0.303524435,-0.479808241,-0.690560997,0.448148131
676,16.509977341,-1.552129149,-9.304488182,-0.287428707,-0.493804604,-0.711377144,0.409314483
677,17.215095520,-2.801191092,-7.761915684,-0.272322446,-0.502355754,-0.739862382,0.355156541
678,17.488607407,-3.730518103,-6.751576900,-0.261506975,-0.498485118,-0.763347983,0.316987544
679,17.777750015,-5.978834629,-3.729148626,-0.228543177,-0.510436714,-0.799215853,0.220296144
680,17.695226669,-7.129234791,-0.960247219,-0.186561614,-0.526156902,-0.815813184,0.151183501
681,16.677921295,-9.124210358,1.183689952,-0.166562483,-0.524318993,-0.832521975,0.065639056
682,16.124883652,-9.941346169,1.640220404,-0.167269140,-0.520183027,-0.836825073,0.034767184
683,15.596064568,-10.473974228,2.653419018,-0.150450855,-0.520137846,-0.840758502,0.001281256
684,15.355420113,-10.572627068,3.176776409,-0.138275728,-0.520476460,-0.842515647,-0.014386072
685,15.354396820,-10.480540276,3.146202326,-0.137738436,-0.521050572,-0.842226744,-0.015612543
686,15.421601295,-10.278130531,2.950454235,-0.154539049,-0.540592670,-0.826896191,-0.013246347
687,15.433052063,-10.256417274,2.730005026,-0.164503261,-0.546239316,-0.821272075,-0.011341408
688,15.485537529,-10.139082909,2.362351179,-0.174370378,-0.549471200,-0.817117751,-0.007143300
689,15.672380447,-9.846340179,2.067995071,-0.178499386,-0.553002834,-0.813861966,0.003220074
690,15.731546402,-9.638076782,2.207134247,-0.173723519,-0.557431817,-0.811869144,0.003741308
691,15.354214668,-9.947686195,2.701571941,-0.164500982,-0.552874148,-0.816708744,-0.017673772
692,14.899835587,-10.214055061,3.507140875,-0.148018479,-0.550724626,-0.820316076,-0.043939918
693,14.794766426,-10.048878670,3.854285955,-0.139484644,-0.555723846,-0.818012953,-0.051247086
694,14.164192200,-10.572612762,4.031725883,-0.139315262,-0.546242714,-0.822153986,-0.079555005
695,14.292282104,-10.426644325,3.760306120,-0.140044108,-0.542244673,-0.825257957,-0.073229358
696,14.577705383,-9.948161125,3.446763754,-0.151044294,-0.559750259,-0.812580585,-0.060281690
697,14.648283005,-9.891417503,3.117435694,-0.159404650,-0.561083674,-0.810420752,-0.055215165
698,14.767540932,-9.598124504,2.711417437,-0.165365502,-0.563067973,-0.808314443,-0.047871783
699,14.574625015,-9.573143959,3.253830910,-0.153922826,-0.566929758,-0.806967914,-0.061302569
700,14.297638893,-9.554602623,4.033383846,-0.141337723,-0.577110648,-0.800425053,-0.079645902
701,14.075079918,-9.607128143,4.342092991,-0.136631221,-0.579257667,-0.798339128,-0.092217788
702,14.188685417,-9.496889114,3.993640184,-0.139902607,-0.574965000,-0.801569164,-0.085941397
703,14.527196884,-9.168085098,3.330193758,-0.151139721,-0.577144742,-0.799770415,-0.066973776
704,15.140292168,-8.408573151,2.167370796,-0.155652449,-0.564675331,-0.810009897,-0.029241897
705,15.458387375,-7.909796238,1.346698642,-0.162210658,-0.558049619,-0.813817501,-0.005117898
706,15.542725563,-7.614439487,0.998985529,-0.169048116,-0.565198839,-0.807480276,0.002526248
707,15.630515099,-7.374539375,0.876797855,-0.169535920,-0.569524109,-0.804292738,0.008421179
708,15.767525673,-6.952997208,0.693625331,-0.170535311,-0.579282224,-0.796929419,0.017622769
709,15.893404961,-6.550229549,0.605145812,-0.171313703,-0.592328906,-0.786876678,0.026095727
710,15.788816452,-6.586744308,0.938619852,-0.171082243,-0.605557263,-0.777118921,0.013186756
711,15.866950989,-6.237696648,0.358627856,-0.168513700,-0.581379235,-0.795674026,0.023699228
712,15.900551796,-6.078005791,0.208877027,-0.171359971,-0.585244954,-0.792120099,0.026955223
713,15.853776932,-6.137529373,-0.396378815,-0.188743189,-0.585603774,-0.787656784,0.033117741
714,15.424639702,-6.755874157,1.162357688,-0.150580734,-0.558749199,-0.815263689,-0.022939160
715,14.908441544,-7.386501789,2.408949375,-0.131343395,-0.559342921,-0.815771282,-0.066772297
716,14.572291374,-7.751786709,2.813111305,-0.130192518,-0.562606931,-0.811500371,-0.089709662
717,14.357911110,-7.991254807,2.902840853,-0.128261238,-0.554403961,-0.815493762,-0.105881996
718,14.796897888,-7.433294296,1.500683904,-0.147495285,-0.539893866,-0.825587690,-0.072256319
719,14.919054031,-7.030604362,1.637211323,-0.136772588,-0.540206254,-0.827636659,-0.067415245
720,14.989789009,-6.656439304,1.882063508,-0.129378527,-0.553324521,-0.820175767,-0.066792414
721,14.904272079,-6.834688187,1.678505898,-0.141937435,-0.560377121,-0.812865198,-0.071682058
722,14.813066483,-7.065924168,1.339527845,-0.156058252,-0.560871363,-0.809540689,-0.075949274
723,14.694958687,-7.281191826,1.224475980,-0.155700505,-0.545708418,-0.818645775,-0.088516310
724,14.153730392,-8.265217781,1.301655293,-0.162992969,-0.523382843,-0.827117264,-0.124249287
725,13.140144348,-9.727713585,1.529074430,-0.176795781,-0.500779092,-0.828340590,-0.178529933
726,12.409152031,-10.512129784,2.050170183,-0.176934540,-0.494649947,-0.822772861,-0.217062235
727,10.748413086,-11.644049644,3.754115105,-0.154040694,-0.486799449,-0.805705845,-0.300320119
728,9.365738869,-12.345269203,4.715313911,-0.139705226,-0.474112809,-0.792586327,-0.357160300
729,6.842200756,-13.077434540,6.332222939,-0.105547205,-0.452027202,-0.764405668,-0.447517902
730,4.992079735,-13.154964447,7.505279064,-0.064313918,-0.431754172,-0.744061649,-0.505847752
731,2.194437265,-13.153648376,8.434170723,-0.030845571,-0.406368971,-0.702549577,-0.583433211
732,0.929984748,-13.035545349,8.688793182,-0.006313504,-0.386008114,-0.687404394,-0.615215659
733,-1.453457355,-12.456696510,9.085736275,0.053215161,-0.347683042,-0.653998852,-0.669795632
734,-2.062996864,-12.173048019,9.216059685,0.070590049,-0.341197878,-0.642116189,-0.682894349
735,-2.566105604,-11.891493797,9.109347343,0.073561102,-0.338470101,-0.628644586,-0.696340680
736,-3.043011427,-11.585266113,9.046475410,0.085389055,-0.332814425,-0.618119180,-0.707056940
737,-3.163248301,-10.875818253,9.544633865,0.104836993,-0.350367278,-0.603837609,-0.708299875
738,-2.648418903,-10.187427521,10.216521263,0.116744846,-0.382481724,-0.597311795,-0.695236683
739,-2.585257769,-10.018105507,10.087625504,0.102335081,-0.393212199,-0.589716434,-0.697999775
740,-2.540628672,-10.229077339,9.604943275,0.082911499,-0.388327241,-0.592763126,-0.700725257
741,-2.118985653,-10.600326538,8.941361427,0.060949884,-0.381153494,-0.608907163,-0.693034351
742,-2.015914679,-10.611396790,8.715321541,0.046956711,-0.385442585,-0.608189464,-0.692380905
743,-1.409459352,-10.627657890,8.585221291,0.044701405,-0.391922593,-0.621935844,-0.676499128
744,-0.534558773,-9.989295959,9.085474014,0.066542596,-0.422187120,-0.628026366,-0.650361836
745,-0.649191141,-10.077830315,8.626603127,0.060100053,-0.413603216,-0.630756855,-0.653854132
746,0.032971285,-9.701475143,8.854348183,0.071818136,-0.432480335,-0.638137698,-0.632961929
747,0.424383134,-9.582022667,8.694684982,0.066357374,-0.440640032,-0.643685043,-0.622222126
748,0.910962343,-9.328422546,8.654773712,0.073038109,-0.448185652,-0.652802944,-0.606384158
749,1.315195918,-8.844636917,8.728762627,0.079554982,-0.466114253,-0.652175963,-0.592564225
750,0.893908799,-9.069116592,8.226124763,0.065720886,-0.450843424,-0.649992406,-0.608266890
751,1.015716672,-8.915065765,8.063253403,0.057490330,-0.459525704,-0.646566093,-0.606251717
752,0.911247909,-8.889081001,7.669133663,0.055678111,-0.450938374,-0.650064468,-0.609122753
753,0.032515332,-8.722272873,7.534224510,0.057544302,-0.441682339,-0.628008068,-0.638177097
754,0.155534148,-8.701053619,7.200381756,0.069785044,-0.426068783,-0.642980754,-0.632637024
755,0.387290269,-8.836775780,6.656815529,0.044169646,-0.424360096,-0.651677191,-0.627171218
756,0.634103596,-8.685790062,6.420334339,0.029916959,-0.436387628,-0.651598155,-0.619798362
757,0.779071510,-8.410740852,6.549293518,0.038069241,-0.448256612,-0.648481965,-0.614122570
758,1.055651188,-8.364458084,6.344769955,0.023078462,-0.459649324,-0.650431991,-0.604306996
759,1.062389612,-8.436675072,5.790447712,0.029726997,-0.436891705,-0.667254567,-0.602555096
760,0.761878431,-8.278548241,5.672816753,0.029696904,-0.436489910,-0.657827616,-0.613120735
761,0.746947706,-7.824360371,5.697885513,0.054969005,-0.440947294,-0.654503405,-0.611742496
762,0.405399442,-7.568969727,5.629112720,0.069230668,-0.435722381,-0.644159675,-0.624876916
763,0.098700501,-7.721033096,5.024013519,0.056722570,-0.411591947,-0.646797001,-0.639599621
764,0.562442005,-7.453855515,4.880211353,0.066301554,-0.421197504,-0.658250332,-0.620454073
765,0.642483890,-7.330961704,4.618515015,0.063799620,-0.421485454,-0.660823643,-0.617779613
766,0.761738122,-7.113023758,4.429881096,0.069244981,-0.422582328,-0.664529204,-0.612446368
767,0.268102825,-6.948946476,4.214542389,0.096041456,-0.394182414,-0.657628417,-0.634808600
768,-0.195788726,-6.838991165,4.099220753,0.108867355,-0.378088057,-0.643919349,-0.656220496
769,-0.352565348,-6.697142601,3.983638525,0.092228837,-0.391504675,-0.629003882,-0.665307939
770,0.046278741,-6.708267689,3.672601938,0.074027516,-0.399344236,-0.643686295,-0.648670614
771,0.279686421,-6.595663548,3.619708061,0.078383982,-0.407100976,-0.649435043,-0.637509823
772,0.355066448,-6.605097771,3.331917524,0.065651134,-0.405218959,-0.655051887,-0.634393513
773,0.400464326,-6.491838932,3.112720728,0.060709689,-0.409338474,-0.655432343,-0.631842911
774,0.530284345,-6.361788273,3.071645975,0.061864682,-0.418596029,-0.656723380,-0.624280512
775,0.605970979,-6.282317638,2.916202068,0.050543655,-0.426897585,-0.656910658,-0.619461656
776,0.653433681,-6.265581131,2.771605492,0.042246301,-0.427712411,-0.659727752,-0.616520405
777,0.723780632,-6.080071926,2.721274853,0.052541249,-0.430186570,-0.660668671,-0.612989783
778,0.746367216,-5.958993912,2.800763369,0.064249292,-0.433934361,-0.658245683,-0.611838996
779,0.718609929,-5.766752720,2.893354416,0.077781253,-0.441208839,-0.650435627,-0.613415360
780,0.685466051,-5.711471081,2.782174587,0.075862437,-0.440286934,-0.649284244,-0.615534663
781,0.558586717,-5.709048748,2.476043463,0.068843551,-0.426692218,-0.650447786,-0.624639213
782,0.652806520,-5.590182781,2.381794691,0.072496600,-0.432413846,-0.651593924,-0.619071186
783,0.724484980,-5.493674755,2.285773754,0.068215199,-0.442422301,-0.650118411,-0.614015460
784,0.518721581,-5.509981155,1.846393585,0.032598473,-0.439481735,-0.641181469,-0.628283620
785,-0.628578961,-5.322834492,1.647008777,0.023224125,-0.413183838,-0.572577775,-0.707782030
786,-1.298387170,-5.141660213,1.397312999,0.029876623,-0.376821697,-0.533911645,-0.756381571
787,-1.936328530,-4.867836952,1.116900563,0.057602305,-0.327195942,-0.490785450,-0.805491209
788,-2.536249161,-4.486870766,1.070406556,0.086477965,-0.304876715,-0.434037238,-0.843352914
789,-3.298649549,-3.975795746,0.472636491,0.114499658,-0.232681066,-0.359196961,-0.896542132
790,-3.604620934,-3.682750940,0.027715852,0.133021384,-0.185340881,-0.318445355,-0.920112967
791,-3.800345182,-3.422418118,-0.403627485,0.160121679,-0.137115330,-0.279334724,-0.936800182
792,-4.268956661,-2.441021681,-1.296838641,0.201333731,-0.062293068,-0.148874372,-0.966168880
793,-3.997962236,-1.914227247,-2.514307976,0.228713349,0.044218421,-0.068112977,-0.970132411
794,-3.675231218,-1.437909245,-3.362545490,0.271242946,0.115032673,0.023757173,-0.955348849
795,-3.224698067,-1.460645676,-4.062329769,0.319006860,0.174770728,0.063658752,-0.929353952
796,-3.049367905,-1.190167546,-4.505238056,0.331119567,0.193339586,0.105687536,-0.917535663
797,-3.412050724,-0.895355284,-4.615328789,0.318172574,0.152945817,0.098847933,-0.930411041
798,-3.794332981,-0.783362031,-4.445990086,0.313689411,0.112643898,0.078743108,-0.939560175
799,-3.793322563,0.064378999,-4.581379890,0.208071813,0.110790662,0.079159759,-0.968622386
800,-4.286761284,-0.997622669,-4.160391331,0.258049250,0.075572163,-0.009686690,-0.963154972
801,-4.357119083,-1.244613051,-4.247433186,0.299141258,0.074924201,-0.004215858,-0.951286316
802,-3.898456573,-1.553762078,-4.812394142,0.338728100,0.127149329,0.008742228,-0.932245553
803,-3.566973686,-1.216274977,-5.420480251,0.317771882,0.162814215,0.033260532,-0.933525622
804,-3.459691048,-1.303321362,-5.699437141,0.345184654,0.170898259,0.049413610,-0.921554387
805,-3.652039766,-1.060476780,-5.862031937,0.336621821,0.154997677,0.049051668,-0.927534163
806,-3.904147387,-1.439578772,-5.743271351,0.370576769,0.139054015,0.027071392,-0.917969406
807,-4.294726372,-1.114688277,-5.692619324,0.338601053,0.110908344,0.004933497,-0.934391916
808,-4.514893532,-1.049304366,-5.682031631,0.310487628,0.097438745,-0.029593047,-0.945141315
809,-4.716473103,-1.041754961,-5.618164539,0.315251052,0.080362156,-0.036275223,-0.944937110
810,-4.796037674,-1.003147006,-5.635949612,0.310948044,0.077656575,-0.045780174,-0.946176291
811,-4.786720276,-0.902242064,-5.772654533,0.305546522,0.081056274,-0.048022408,-0.947539389
812,-5.058043003,-0.925671220,-5.669829369,0.304191887,0.059610132,-0.064037897,-0.948619843
813,-5.175869942,-0.918234408,-5.787965775,0.297467202,0.055490464,-0.078263782,-0.949933469
814,-5.244013786,-1.331980705,-5.831811428,0.287700683,0.059351791,-0.128801495,-0.947196484
815,-5.472260475,-0.683770478,-5.875413418,0.258737922,0.040437773,-0.109871231,-0.958860934
816,-5.474921227,-0.645838916,-6.073085308,0.241847739,0.044545885,-0.127340943,-0.960924387
817,-5.266579628,-1.217670083,-6.452942848,0.269710153,0.060736012,-0.147387862,-0.949688911
818,-5.462368488,-1.245759010,-6.549554825,0.260807276,0.047448792,-0.159713075,-0.950939775
819,-5.374652386,-0.790751696,-6.850156784,0.255591094,0.050420672,-0.129081964,-0.956835330
820,-5.087557793,-0.850214243,-7.183424950,0.274181306,0.068343818,-0.113454364,-0.952547431
821,-4.795870304,-0.566955745,-7.558550835,0.282492250,0.083759405,-0.082608655,-0.952063203
822,-5.282295704,-1.124550343,-7.406589508,0.294007003,0.055349905,-0.136025161,-0.944488704
823,-5.902688026,-1.667811632,-6.978912354,0.298568606,0.013419230,-0.189965010,-0.935230196
824,-5.666287899,-1.615441799,-7.384886742,0.312516302,0.026649259,-0.178274438,-0.932687640
825,-5.335079193,-0.621358454,-7.958371162,0.304682940,0.037712909,-0.113846838,-0.944907367
826,-5.271173477,-0.667754531,-8.124764442,0.303124309,0.042822313,-0.124513738,-0.943844974
827,-5.087955952,-1.126969934,-8.371519089,0.334302574,0.047807470,-0.126155242,-0.932795167
828,-5.128008842,-1.366111517,-8.480197906,0.354409784,0.041091822,-0.125523120,-0.925750792
829,-5.051705837,-1.746039391,-8.529920578,0.389283299,0.036293164,-0.109249875,-0.913932264
830,-5.213850021,-1.439251900,-8.600646019,0.372633427,0.029369563,-0.118432760,-0.919956923
831,-5.084060192,-1.045819879,-8.938055992,0.363782436,0.034277622,-0.110963397,-0.924251735
832,-5.054056168,-1.071759462,-9.060747147,0.366833419,0.036084387,-0.115595169,-0.922406971
833,-4.998625755,-1.406655550,-9.137387276,0.377395034,0.041665375,-0.134455606,-0.915328324
834,-4.446368694,-1.386044264,-9.649483681,0.391208142,0.066429116,-0.119016610,-0.910189331
835,-4.434614182,-1.223151803,-9.811867714,0.396970153,0.061806995,-0.101020880,-0.910194814
836,-4.324203491,-1.422684431,-9.976855278,0.427428573,0.054810058,-0.069295131,-0.899758399
837,-4.475867271,-2.438724756,-9.823471069,0.465012521,0.050164726,-0.097501285,-0.878525555
838,-4.603494167,-2.045083523,-10.035954475,0.434392065,0.056724131,-0.134302810,-0.888884604
839,-2.712639332,0.778852522,-11.016180992,0.355550200,0.116919421,-0.017694889,-0.927182138
840,-1.429550648,1.569873333,-11.346500397,0.354457110,0.126625016,0.086032949,-0.922491789
841,-0.534023404,1.807661057,-11.589674950,0.370138049,0.100200102,0.198105678,-0.902096689
842,0.600122571,1.863486528,-11.696000099,0.367469728,0.114028238,0.263665795,-0.884596288
843,2.274166107,1.434443116,-11.699355125,0.368959725,0.157445937,0.328300834,-0.855198622
844,3.198945045,1.010053039,-11.598113060,0.372598052,0.185524166,0.359966367,-0.835010767
845,5.319884777,-0.475774229,-10.984857559,0.383007228,0.237596259,0.462966800,-0.763270557
846,6.499096870,-1.425590992,-10.321709633,0.381769121,0.275200754,0.514903784,-0.716558754
847,8.215991020,-2.617530346,-8.833713531,0.357434809,0.337193519,0.585985124,-0.644382775
848,9.066297531,-2.867997646,-7.887745380,0.327693224,0.367383778,0.618153214,-0.612860858
849,9.494851112,-2.901211977,-7.376087189,0.312855035,0.388605207,0.625885963,-0.599533439
850,9.604653358,-3.060624599,-7.204615116,0.316039413,0.401898623,0.624304354,-0.590682924
851,9.559284210,-3.032555342,-7.350751400,0.326810241,0.411841840,0.608466983,-0.594488323
852,9.165080070,-2.222036123,-8.284798622,0.333880156,0.400607556,0.575843453,-0.629689693
853,8.682918549,-2.003701448,-8.911989212,0.349219978,0.386855930,0.556129575,-0.647436798
854,8.460930824,-1.630550861,-9.246068001,0.354050666,0.391474903,0.526951849,-0.666171551
855,8.684130669,-2.058145046,-9.030741692,0.362775803,0.411650747,0.533598661,-0.643643260
856,9.120257378,-2.094899416,-8.607962608,0.343980789,0.416641533,0.567854762,-0.621043444
857,9.122273445,-2.204061508,-8.599253654,0.348204374,0.420168728,0.569440842,-0.614830911
858,8.777576447,-1.869104862,-9.079710960,0.350577444,0.401862025,0.568132401,-0.626813710
859,8.155308723,-1.115465283,-9.850851059,0.349901050,0.373489916,0.554385006,-0.656354606
860,7.678334236,-0.271486163,-10.355630875,0.341275632,0.356235504,0.536910117,-0.684414923
861,7.260130882,-0.671318173,-10.755536079,0.369235218,0.362518698,0.512828350,-0.685070813
862,6.326667309,-0.738128722,-11.496537209,0.397392213,0.343989462,0.486069351,-0.698252678
863,6.095598698,0.012163467,-11.758050919,0.383170962,0.334140599,0.478716910,-0.715841532
864,6.733302116,-0.134712860,-11.477171898,0.376296371,0.363427907,0.481648713,-0.703138709
865,7.520741463,-0.100857466,-11.041367531,0.357068002,0.372935355,0.517622828,-0.682317734
866,7.734106064,0.496050894,-10.998405457,0.337499619,0.385592520,0.507997930,-0.692402422
867,7.862455368,0.355562329,-11.101896286,0.341359228,0.383341461,0.521735489,-0.681457758
868,7.463504314,0.147735313,-11.586483955,0.360506892,0.374153256,0.515826285,-0.681203842
869,7.097420692,0.054905653,-11.928090096,0.374042630,0.374505609,0.497262001,-0.687486470
870,7.000283718,-0.023228116,-12.083789825,0.380301088,0.377664804,0.489549965,-0.687859893
871,6.809957504,0.030905776,-12.307392120,0.384612888,0.371626109,0.487909168,-0.689914465
872,6.402483463,0.431548536,-12.661715508,0.384087443,0.364717305,0.472855926,-0.704227507
873,6.162029266,0.784602761,-13.031237602,0.383994490,0.352898985,0.474671364,-0.709061623
874,6.204807281,0.658861637,-13.083392143,0.388040483,0.356852412,0.473757833,-0.705481768
